Pos0x,Pos0y,Rot0,Pos1x,Pos1y,Rot1
-0.001782691,-3.201621,-0.006031036,-0.0008901715,-3.201618,21.77814
-0.001336598,-3.202736,-0.01740837,-0.001783705,-3.203854,21.79024
-0.0008924603,-3.203854,-0.02876282,0.0004447818,-3.200504,21.75471
-0.0004454374,-3.204969,-0.04014015,-0.002229118,-3.202735,21.8016
-0.001783705,-3.203854,-0.01135826,-0.0008924603,-3.203854,21.77284
-0.001335585,-3.200503,-0.01207924,-0.001333737,-3.196049,21.80023
-3.695488E-07,-3.20609,-0.05147743,-3.695488E-07,-3.203854,21.75543
-0.00223378,-3.20721,-0.01059532,-0.0004461288,-3.198276,21.77746
1.323223E-06,-3.199387,-0.03553391,-0.002229118,-3.202735,21.8016
2.980232E-07,-3.197159,-0.03017807,-0.002229118,-3.202735,21.8016
-3.695488E-07,-3.203854,-0.0461731,-0.0004451037,-3.200504,21.77211
-0.002676225,-3.203855,0.006063461,-0.0004456282,-3.19605,21.78282
-0.0004467964,-3.207208,-0.04542923,1.192093E-07,-3.194935,21.77679
-0.0004454374,-3.204969,-0.04014015,-0.0004461288,-3.198276,21.77746
-0.001783705,-3.203854,-0.01135826,-0.0008911967,-3.19939,21.7835
-0.001338887,-3.204971,-0.02271271,1.192093E-07,-3.194935,21.77679
4.768372E-07,-3.208328,-0.05677986,-0.001785994,-3.206089,21.78494
-0.001780152,-3.19939,-0.0006999969,-0.00266819,-3.197164,21.82367
-0.0008924603,-3.203854,-0.02876282,-0.001335585,-3.200503,21.78952
-0.0008937359,-3.210571,-0.04464531,-0.0008924603,-3.203854,21.77284
-0.0008901715,-3.201618,-0.02345848,-0.001782691,-3.201621,21.79557
-0.002230811,-3.204972,-0.005308151,-0.00223378,-3.20721,21.79101
-0.0008924603,-3.203854,-0.02876282,-0.0008886576,-3.19716,21.78883
-0.001336598,-3.202736,-0.01740837,-0.0008901715,-3.201618,21.77814
-0.001336598,-3.202736,-0.01740837,-0.001335084,-3.198276,21.79487
-0.0008924603,-3.203854,-0.02876282,-0.001780152,-3.19939,21.8009
-0.0004451037,-3.200504,-0.02948952,-0.0004451037,-3.200504,21.77211
-0.0004454374,-3.204969,-0.04014015,-0.004007471,-3.200507,21.84177
-0.001786757,-3.208329,-0.02195549,0.0004467368,-3.202734,21.74937
-0.0004454374,-3.204969,-0.04014015,-0.0004451037,-3.200504,21.77211
-0.002226579,-3.200505,0.005332947,0.0004447818,-3.200504,21.75471
-0.001335585,-3.200503,-0.01207924,3.933906E-07,-3.201618,21.76074
-0.001336598,-3.202736,-0.01740837,-0.001782691,-3.201621,21.79557
-0.001782691,-3.201621,-0.006031036,-0.0004451037,-3.200504,21.77211
-0.0004454374,-3.204969,-0.04014015,-0.001335585,-3.200503,21.78952
-3.695488E-07,-3.203854,-0.0461731,-0.002673686,-3.201622,21.81298
-0.000445354,-3.202734,-0.03482056,0.002226329,-3.200504,21.7199
-0.002226579,-3.200505,0.005332947,-0.0008925438,-3.20609,21.76753
-3.695488E-07,-3.203854,-0.0461731,-0.0008901715,-3.201618,21.77814
3.933906E-07,-3.201618,-0.04086304,3.933906E-07,-3.201618,21.76074
-0.001780152,-3.19939,-0.0006999969,0.0004467368,-3.204969,21.74406
-0.001782691,-3.201621,-0.006031036,-0.001783705,-3.203854,21.79024
-0.001782691,-3.201621,-0.006031036,-0.0008911967,-3.19939,21.7835
-0.002230811,-3.204972,-0.005308151,0.0004443526,-3.198276,21.76005
-0.0008901715,-3.201618,-0.02345848,0.001336193,-3.200504,21.7373
-0.001786757,-3.208329,-0.02195549,-0.0004456282,-3.19605,21.78282
-0.001336598,-3.202736,-0.01740837,-0.002229118,-3.202735,21.8016
-0.0008901715,-3.201618,-0.02345848,-0.0008901715,-3.201618,21.77814
-0.0004454374,-3.204969,-0.04014015,-0.001782691,-3.201621,21.79557
-0.002676225,-3.203855,0.006063461,-0.0008911967,-3.19939,21.7835
-0.0004451037,-3.200504,-0.02948952,-0.0008886695,-3.194936,21.7942
-0.00134033,-3.20721,-0.02801323,-0.001336598,-3.202736,21.78419
-0.0004454374,-3.204969,-0.04014015,0.0004443526,-3.198276,21.76005
-0.002230811,-3.204972,-0.005308151,-0.001783705,-3.203854,21.79024
-0.002678597,-3.206091,0.0007514954,-0.001335084,-3.198276,21.79487
-0.00134033,-3.20721,-0.02801323,-0.0004451037,-3.200504,21.77211
-0.000445354,-3.202734,-0.03482056,3.933906E-07,-3.201618,21.76074
-0.001338887,-3.204971,-0.02271271,3.933906E-07,-3.201618,21.76074
-3.695488E-07,-3.20609,-0.05147743,1.323223E-06,-3.199387,21.76607
3.933906E-07,-3.201618,-0.04086304,-0.001783705,-3.203854,21.79024
-0.002229118,-3.202735,0,-0.000445354,-3.202734,21.76678
3.933906E-07,-3.201618,-0.04086304,-0.001780152,-3.19939,21.8009
-0.0008924603,-3.203854,-0.02876282,-0.001335585,-3.200503,21.78952
0.0004469037,-3.207208,9.780912,2.980232E-07,-3.197159,21.77142
-0.001336598,-3.202736,12.63884,-0.001782691,-3.201621,21.79557
-0.001783705,-3.203854,13.34802,-0.001780152,-3.19939,21.8009
-0.0008901715,-3.201618,13.33591,-0.001780152,-3.19939,21.8009
-0.001336598,-3.202736,13.34197,-0.002226579,-3.200505,21.80693
-0.002676225,-3.203855,13.36544,-0.0008901715,-3.201618,21.73127
-3.695488E-07,-3.20609,13.3079,3.933906E-07,-3.201618,21.71386
1.323223E-06,-3.199387,13.32384,-0.0008924603,-3.203854,21.72596
-3.695488E-07,-3.203854,13.3132,-0.003564513,-3.201623,21.78353
0.0004447818,-3.200504,13.31248,-0.000445354,-3.202734,21.7199
-0.001336598,-3.202736,13.34197,-0.001335084,-3.198276,21.74799
0.001338398,-3.204972,13.28444,-0.002223873,-3.198275,21.7654
0.0004467368,-3.202734,13.30714,1.323223E-06,-3.199387,21.71919
-0.0008924603,-3.203854,13.33061,-0.001335585,-3.200503,21.74265
0.0008911252,-3.203854,13.2958,-0.000445354,-3.202734,21.7199
-0.001336598,-3.202736,13.34197,-0.001782691,-3.201621,21.7487
-3.695488E-07,-3.20609,13.3079,-0.001336598,-3.202736,21.73732
-0.0004451037,-3.200504,13.32988,-0.002229118,-3.202735,21.75473
-3.695488E-07,-3.20609,13.3079,-0.001338887,-3.204971,21.73201
3.933906E-07,-3.201618,13.31851,-0.0004451037,-3.200504,21.72523
-0.0004451037,-3.200504,13.32988,4.768372E-07,-3.208328,21.69795
-0.001335084,-3.198276,13.35264,0.0004447818,-3.200504,21.70783
-3.695488E-07,-3.203854,13.3132,0.0008918047,-3.201618,21.69645
1.323223E-06,-3.199387,13.32384,-0.001336598,-3.202736,21.73732
0.0004469037,-3.207208,13.29654,-0.001779485,-3.197164,21.75939
-0.0008924603,-3.203854,13.33061,-0.003564513,-3.201623,21.78353
0.0008911252,-3.203854,13.2958,-0.003564513,-3.201623,21.78353
-0.0008924603,-3.203854,13.33061,-0.001338887,-3.204971,21.73201
0.001784146,-3.203854,13.27839,-0.004007471,-3.200507,21.79489
-0.000445354,-3.202734,13.32455,-0.002230811,-3.204972,21.74942
0.001785839,-3.206091,13.27309,3.933906E-07,-3.201618,21.71386
-3.695488E-07,-3.203854,13.3132,0.0004443526,-3.198276,21.71318
-3.695488E-07,-3.20609,13.3079,0.0004447818,-3.200504,21.70783
0.0008918047,-3.201618,13.3011,0.0004447818,-3.200504,21.70783
0.0004467368,-3.202734,13.30714,-0.0008925438,-3.20609,21.72065
0.0004467368,-3.202734,13.30714,-0.0008924603,-3.203854,21.72596
-0.0008924603,-3.203854,13.33061,-0.0008886576,-3.19716,21.74195
-0.000445354,-3.202734,13.32455,-0.001335084,-3.198276,21.74799
-0.0004451037,-3.200504,13.32988,-0.002229118,-3.202735,21.75473
3.933906E-07,-3.201618,13.31851,-0.001782691,-3.201621,21.7487
0.001338398,-3.204972,13.3079,-0.0004451037,-3.200504,21.72523
0.004914009,-3.207213,13.20955,-0.001782691,-3.201621,21.7487
0.01298071,-3.211738,13.04266,-0.0004461288,-3.198276,21.73059
0.02423866,-3.217463,12.81285,-0.002230811,-3.204972,21.74942
0.03018832,-3.225444,12.68219,-0.002673686,-3.201622,21.76611
0.0358608,-3.241451,12.54269,-0.002226579,-3.200505,21.76006
0.03775722,-3.246057,12.49806,1.323223E-06,-3.199387,21.71919
0.03906048,-3.242652,12.47974,-0.0008901715,-3.201618,21.73127
0.03775722,-3.246057,12.49806,1.323223E-06,-3.199387,21.71919
0.0372824,-3.244905,12.50922,-0.001336598,-3.202736,21.73732
0.03633385,-3.2426,12.53153,-0.0004451037,-3.200504,21.72523
0.03684684,-3.246042,12.51534,-0.001335585,-3.200503,21.74265
0.03724261,-3.242618,12.51426,0.0004443526,-3.198276,21.71318
0.03771795,-3.243767,12.5031,-0.0004461288,-3.198276,21.73059
0.03767817,-3.241482,12.50815,-0.0008911967,-3.19939,21.73662
0.03688679,-3.248334,12.51031,-0.0004451037,-3.200504,21.72523
0.03819277,-3.244922,12.49195,-0.0004461288,-3.198276,21.73059
0.03633385,-3.2426,12.53153,-0.003123331,-3.204972,21.76684
0.03736237,-3.249486,12.49916,-0.0008924603,-3.203854,21.72596
0.03684684,-3.246042,12.51534,-0.001782691,-3.201621,21.7487
0.03593799,-3.246024,12.5326,-0.001335585,-3.200503,21.74265
0.03676872,-3.241467,12.52543,-0.001338887,-3.204971,21.73201
0.03724261,-3.242618,12.51426,-0.0004461288,-3.198276,21.73059
0.03676872,-3.241467,12.52543,-0.0008925438,-3.20609,21.72065
0.03775722,-3.246057,12.49806,-0.001335585,-3.200503,21.74265
0.03538792,-3.240302,12.55387,-0.001335585,-3.200503,21.74265
0.03767817,-3.241482,12.50815,-0.0008886576,-3.19716,21.74195
0.03676872,-3.241467,12.52543,-0.001335084,-3.198276,21.74799
0.0358608,-3.241451,12.54269,-0.001779485,-3.197164,21.75939
0.0354641,-3.244871,12.54375,0.0004443526,-3.198276,21.71318
0.03775722,-3.246057,12.49806,-0.002676225,-3.203855,21.76079
