Ang00,Ang01,Ang02,Ang10,Ang11,Ang12,Pos0x,Pos0y,Rot0,Pos1x,Pos1y,Rot1,Timestamp
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248037
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248909
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248911
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248918
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248951
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600248952
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600249768
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600249769
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600249770
 -182.175 , +003.604 , +000.000 ,  -176.331 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.014 , -019.776 , -007.716,1600249771
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600249772
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600250637
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600250638
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600250645
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600250646
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600251504
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600251506
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600251507
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600251508
 -182.175 , +003.625 , +000.000 ,  -176.396 , -002.175 , -000.000 ,  -000.001 , -012.509 , -172.248 ,  +000.004 , -019.750 , -007.735,1600251509
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600252359
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600252360
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600252361
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600252367
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600252367
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600253389
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600253390
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600253391
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600253393
 -182.153 , +003.625 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  +000.001 , -012.522 , -172.242 ,  +000.010 , -019.704 , -007.713,1600253394
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600254261
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600254262
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600254262
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600254266
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255135
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255137
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255138
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255139
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255140
 -182.175 , +003.604 , +000.000 ,  -176.462 , -002.153 , -000.000 ,  -000.002 , -012.515 , -172.256 ,  +000.001 , -019.679 , -007.733,1600255990
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600255991
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600255992
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600255994
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256003
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256879
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256880
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256881
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256882
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600256883
 -182.153 , +003.604 , +000.000 ,  -176.418 , -002.153 , -000.000 ,  +000.000 , -012.528 , -172.249 ,  +000.005 , -019.711 , -007.727,1600257751
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600257752
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600257753
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600257754
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600257759
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600258605
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600258606
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600258607
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600258608
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600259484
 -182.197 , +003.604 , +000.000 ,  -176.353 , -002.175 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.008 , -019.783 , -007.730,1600259486
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600259487
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600259488
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600259488
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600260518
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600260519
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600260520
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600260521
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600260523
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600261376
 -182.219 , +003.560 , +000.000 ,  -176.440 , -002.131 , -000.000 ,  -000.007 , -012.500 , -172.284 ,  +000.006 , -019.672 , -007.719,1600261378
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600261379
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600261380
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600261381
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600262251
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600262253
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600262254
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600262254
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600263121
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600263123
 -182.241 , +003.538 , +000.000 ,  -176.375 , -002.131 , -000.000 ,  -000.009 , -012.493 , -172.298 ,  +000.013 , -019.720 , -007.710,1600263124
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263125
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263126
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263978
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263987
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263988
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263988
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600263989
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600264848
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600264849
 -182.197 , +003.604 , +000.000 ,  -176.396 , -002.131 , -000.000 ,  -000.003 , -012.502 , -172.262 ,  +000.010 , -019.704 , -007.713,1600264850
 -182.131 , +003.604 , +000.000 ,  -176.418 , -002.087 , -000.000 ,  +000.002 , -012.541 , -172.243 ,  +000.014 , -019.641 , -007.693,1600264850
 -182.131 , +003.604 , +000.000 ,  -176.418 , -002.087 , -000.000 ,  +000.002 , -012.541 , -172.243 ,  +000.014 , -019.641 , -007.693,1600264851
 -182.131 , +003.604 , +000.000 ,  -176.418 , -002.087 , -000.000 ,  +000.002 , -012.541 , -172.243 ,  +000.014 , -019.641 , -007.693,1600265720
