Pos0x,Pos0y,Rot0,Pos1x,Pos1y,Rot1
1.62883,-4.519911,-34.36185,0.06960312,-0.9789707,4.050733
1.62891,-4.489948,-34.76938,0.06949279,-0.9776044,4.054787
1.646337,-4.507903,-34.98222,0.06946565,-0.9779847,4.056611
1.656285,-4.521625,-35.05281,0.06932824,-0.9770129,4.062564
1.642419,-4.50329,-34.94287,0.06965738,-0.9782033,4.047053
1.644322,-4.504663,-34.9745,0.06949279,-0.9776044,4.054787
1.660372,-4.528758,-35.06046,0.06954562,-0.9768575,4.051206
1.674585,-4.55162,-35.11554,0.06916446,-0.9764136,4.070296
1.678463,-4.554925,-35.17067,0.06949279,-0.9776044,4.054787
1.672395,-4.545768,-35.13914,0.06984916,-0.9784266,4.037511
1.666532,-4.539823,-35.06819,0.07004246,-0.9786444,4.02795
1.662667,-4.536496,-35.013,0.06965738,-0.9782033,4.047053
1.666454,-4.538539,-35.08397,0.06951921,-0.9772275,4.05298
1.670401,-4.543148,-35.1234,0.06930111,-0.9773936,4.064389
1.666532,-4.539823,-35.06819,0.06919087,-0.9760401,4.068505
1.668563,-4.543092,-35.07608,0.06949279,-0.9776044,4.054787
1.668447,-4.541164,-35.09973,0.06946565,-0.9779847,4.056611
1.666493,-4.53918,-35.0761,0.06951921,-0.9772275,4.05298
1.668525,-4.542449,-35.08395,0.06951921,-0.9772275,4.05298
1.670556,-4.545716,-35.09184,0.06946565,-0.9779847,4.056611
1.664656,-4.539126,-35.02878,0.06965738,-0.9782033,4.047053
1.672395,-4.545768,-35.13914,0.06963025,-0.9785833,4.048875
1.668525,-4.542449,-35.08395,0.06971093,-0.9774448,4.043417
1.668563,-4.543092,-35.07608,0.06943852,-0.9783682,4.05845
1.668486,-4.541805,-35.09184,0.06932824,-0.9770129,4.062564
1.670478,-4.544428,-35.1076,0.06965738,-0.9782033,4.047053
1.666416,-4.5379,-35.09187,0.07001533,-0.9790255,4.029777
1.670439,-4.543787,-35.11548,0.06963025,-0.9785833,4.048875
1.668602,-4.543733,-35.06819,0.06951921,-0.9772275,4.05298
1.664541,-4.537197,-35.05243,0.06951921,-0.9772275,4.05298
1.670517,-4.545072,-35.09972,0.06946565,-0.9779847,4.056611
1.668525,-4.542449,-35.08395,0.06963025,-0.9785833,4.048875
1.672434,-4.546412,-35.13126,0.06971093,-0.9774448,4.043417
1.66657,-4.540463,-35.0603,0.06943852,-0.9783682,4.05845
1.670517,-4.545072,-35.09972,0.06916446,-0.9764136,4.070296
1.670633,-4.547008,-35.0761,0.06946565,-0.9779847,4.056611
1.668525,-4.542449,-35.08395,0.06932824,-0.9770129,4.062564
1.670478,-4.544428,-35.1076,0.06971093,-0.9774448,4.043417
1.662551,-4.534568,-35.03667,0.06949279,-0.9776044,4.054787
1.674468,-4.549682,-35.13914,0.06946565,-0.9779847,4.056611
1.670633,-4.547008,-35.0761,0.06951921,-0.9772275,4.05298
1.666608,-4.541104,-35.0524,0.06951921,-0.9772275,4.05298
1.670439,-4.543787,-35.11548,0.06963025,-0.9785833,4.048875
1.66657,-4.540463,-35.0603,0.06968381,-0.9778309,4.045267
1.664541,-4.537197,-35.05243,0.06954562,-0.9768575,4.051206
1.666532,-4.539823,-35.06819,0.06943852,-0.9783682,4.05845
1.668525,-4.542449,-35.08395,0.06954562,-0.9768575,4.051206
1.666493,-4.53918,-35.0761,0.06949279,-0.9776044,4.054787
1.718757,-4.608782,-35.4715,0.06949279,-0.9776044,4.054787
1.797089,-4.718537,-35.97003,0.06916446,-0.9764136,4.070296
1.87287,-4.854752,-36.11446,0.06946565,-0.9779847,4.056611
1.965774,-5.059429,-36.05537,0.06946565,-0.9779847,4.056611
2.042729,-5.301614,-35.68661,0.06943852,-0.9783682,4.05845
2.08485,-5.56952,-35.00244,0.06943852,-0.9783682,4.05845
2.076001,-5.872215,-33.95695,0.06938107,-0.9762613,4.05896
2.051708,-6.178998,-33.14268,0.06954562,-0.9768575,4.051206
2.007688,-6.50416,-32.44275,0.06949279,-0.9776044,4.054787
1.973263,-6.795449,-32.09227,0.06949279,-0.9776044,4.054787
1.932255,-7.223926,-31.93777,0.06949279,-0.9776044,4.054787
1.917911,-7.33416,-31.9131,0.06968381,-0.9778309,4.045267
1.902004,-7.393055,-31.84703,0.06951921,-0.9772275,4.05298
1.875146,-7.4526,-31.70959,0.06932824,-0.9770129,4.062564
1.847011,-7.51714,-31.5769,0.06949279,-0.9776044,4.054787
1.823517,-7.582166,-31.48598,0.06949279,-0.9776044,4.054787
1.795273,-7.62485,-31.34306,0.06971093,-0.9774448,4.043417
1.765491,-7.674569,-31.20413,0.06979561,-0.9791826,4.041136
1.728933,-7.715074,-31.01387,0.06951921,-0.9772275,4.05298
1.682809,-7.733138,-30.73427,0.06957275,-0.9764785,4.049388
1.641827,-7.76566,-30.51413,0.06949279,-0.9776044,4.054787
1.611576,-7.783228,-30.345,0.06943852,-0.9783682,4.05845
1.580742,-7.803211,-30.17827,0.06916446,-0.9764136,4.070296
1.547258,-7.822398,-29.99588,0.06963025,-0.9785833,4.048875
1.51572,-7.857369,-29.85533,0.06951921,-0.9772275,4.05298
1.494851,-7.879279,-29.76241,0.06951921,-0.9772275,4.05298
1.455283,-7.911824,-29.57439,0.06996177,-0.9797851,4.03342
1.427404,-7.951547,-29.47585,0.06954562,-0.9768575,4.051206
1.394336,-8.012329,-29.39005,0.06968381,-0.9778309,4.045267
1.356699,-8.089715,-29.31693,0.06951921,-0.9772275,4.05298
1.327969,-8.183594,-29.3391,0.06949279,-0.9776044,4.054787
1.289415,-8.29006,-29.3419,0.06946565,-0.9779847,4.056611
1.22735,-8.384433,-29.20076,0.06946565,-0.9779847,4.056611
1.155691,-8.486998,-29.04344,0.06965738,-0.9782033,4.047053
1.086647,-8.622523,-28.99962,0.06916446,-0.9764136,4.070296
1.022732,-8.789234,-29.08487,0.06900073,-0.9758261,4.078092
0.9658664,-8.961481,-29.2462,0.06951921,-0.9772275,4.05298
0.93423,-9.149224,-29.59322,0.06949279,-0.9776044,4.054787
0.8977942,-9.335413,-29.93205,0.06941139,-0.9787506,4.060284
0.8665358,-9.543254,-30.37398,0.06951921,-0.9772275,4.05298
0.8343623,-9.755201,-30.84344,0.06971093,-0.9774448,4.043417
0.775381,-10.17215,-31.84169,0.06968381,-0.9778309,4.045267
0.731074,-10.5673,-32.89781,0.06968381,-0.9778309,4.045267
0.7057117,-10.8062,-33.56982,0.06940821,-0.975886,4.05716
0.68684,-11.01241,-34.1776,0.06949279,-0.9776044,4.054787
0.6827226,-11.20792,-34.81578,0.06951921,-0.9772275,4.05298
0.6850129,-11.43149,-34.19862,0.06960312,-0.9789707,4.050733
0.6921107,-11.61564,-34.85858,0.06968381,-0.9778309,4.045267
0.7155353,-11.81762,-31.48975,0.06965738,-0.9782033,4.047053
0.7561167,-12.02293,-29.58115,0.06951921,-0.9772275,4.05298
0.8064863,-12.25908,-29.20793,0.06935538,-0.9766313,4.060735
0.8357744,-12.48926,-30.14499,0.06957275,-0.9764785,4.049388
0.8706104,-12.675,-30.94537,0.06965738,-0.9782033,4.047053
0.8768498,-12.85253,-31.64075,0.06965738,-0.9782033,4.047053
0.8904448,-12.9969,-32.23978,0.06949279,-0.9776044,4.054787
0.8919922,-13.13933,-32.72864,0.06979561,-0.9791826,4.041136
0.9198408,-13.25988,-33.36423,0.06949279,-0.9776044,4.054787
0.9479523,-13.41208,-34.05769,0.06935538,-0.9766313,4.060735
0.9805665,-13.55681,-34.74109,0.06949279,-0.9776044,4.054787
1.018676,-13.71838,-35.51823,0.06971093,-0.9774448,4.043417
1.043593,-13.84745,-36.13275,0.06951921,-0.9772275,4.05298
1.079537,-13.97275,-36.76666,0.06957275,-0.9764785,4.049388
1.131742,-14.06844,-35.933,0.06954562,-0.9768575,4.051206
1.185843,-14.16143,-36.48007,0.06951921,-0.9772275,4.05298
1.24215,-14.45553,-37.95412,0.06959846,-0.9761068,4.047606
1.245844,-14.56666,-38.48422,0.06946565,-0.9779847,4.056611
1.220622,-14.6305,-38.73016,0.06951921,-0.9772275,4.05298
1.171539,-14.66496,-38.78435,0.06949279,-0.9776044,4.054787
1.107835,-14.70001,-38.81277,0.06951921,-0.9772275,4.05298
1.030231,-14.72855,-38.78392,0.06930111,-0.9773936,4.064389
0.9282168,-14.75201,-38.68384,0.06951921,-0.9772275,4.05298
0.746991,-14.75083,-38.30493,0.06940821,-0.975886,4.05716
0.5741513,-14.68036,-38.98328,0.06951921,-0.9772275,4.05298
0.3783299,-14.58029,-38.08879,0.06954562,-0.9768575,4.051206
0.1673001,-14.44737,-37.00763,0.06965738,-0.9782033,4.047053
-0.03708959,-14.30136,-35.8844,0.06954562,-0.9768575,4.051206
-0.2691747,-14.14969,-34.69649,0.06957275,-0.9764785,4.049388
-0.454847,-14.02238,-33.72705,0.06965738,-0.9782033,4.047053
-0.6621588,-13.8934,-32.7235,0.06979561,-0.9791826,4.041136
-0.8073252,-13.7922,-31.97284,0.06987629,-0.9780406,4.035661
-0.9092456,-13.70201,-31.35229,0.06932824,-0.9770129,4.062564
-0.9788251,-13.6242,-30.84857,0.06965738,-0.9782033,4.047053
-1.009364,-13.5671,-30.51268,0.06924443,-0.9752942,4.064929
-1.001899,-13.51533,-30.26559,0.07001533,-0.9790255,4.029777
-0.9926268,-13.4559,-29.98589,0.06954562,-0.9768575,4.051206
-0.962951,-13.37249,-29.62653,0.06965738,-0.9782033,4.047053
-0.9053599,-13.28821,-29.3196,0.06921729,-0.9756696,4.066729
-0.8117698,-13.23114,-29.21846,0.06951921,-0.9772275,4.05298
-0.696504,-13.20735,-29.32587,0.06954562,-0.9768575,4.051206
-0.5705718,-13.19148,-29.50139,0.06971093,-0.9774448,4.043417
-0.4672444,-13.17447,-29.63533,0.06971093,-0.9774448,4.043417
-0.3703681,-13.15904,-29.77011,0.06971093,-0.9774448,4.043417
-0.301189,-13.11502,-29.72337,0.06949279,-0.9776044,4.054787
-0.2482825,-13.06826,-29.63412,0.06968381,-0.9778309,4.045267
-0.1894489,-13.0246,-29.57648,0.06932824,-0.9770129,4.062564
-0.1451257,-12.99998,-29.57205,0.06949279,-0.9776044,4.054787
-0.08074415,-12.9653,-29.57413,0.06954562,-0.9768575,4.051206
-0.08677441,-12.92564,-29.39023,0.06973735,-0.9770702,4.04162
-0.08929886,-12.8931,-29.24556,0.06984916,-0.9784266,4.037511
-0.0870605,-12.86592,-29.1355,0.06954562,-0.9768575,4.051206
-0.08942027,-12.8632,-29.11829,0.06968381,-0.9778309,4.045267
-0.09153931,-12.85412,-29.07471,0.06968381,-0.9778309,4.045267
-0.09365227,-12.84504,-29.03113,0.06932824,-0.9770129,4.062564
-0.09835969,-12.83959,-28.99666,0.06965738,-0.9782033,4.047053
-0.0884579,-12.83776,-29.01291,0.07004246,-0.9786444,4.02795
-0.07749785,-12.84048,-29.05093,0.06968381,-0.9778309,4.045267
-0.07985391,-12.83775,-29.03371,0.06982274,-0.9787987,4.039295
-0.07312714,-12.82226,-28.98468,0.06971093,-0.9774448,4.043417
-0.07629054,-12.8086,-28.9194,0.06951921,-0.9772275,4.05298
-0.08283709,-12.78762,-28.81514,0.06932824,-0.9770129,4.062564
-0.08856924,-12.77759,-28.75894,0.06971093,-0.9774448,4.043417
-0.07480509,-12.77023,-28.76176,0.07006888,-0.9782662,4.026137
-0.0740497,-12.75099,-28.68303,0.06973735,-0.9770702,4.04162
-0.07353904,-12.73815,-28.63057,0.06954562,-0.9768575,4.051206
-0.08261205,-12.72076,-28.53548,0.06951921,-0.9772275,4.05298
-0.07898352,-12.72166,-28.5482,0.06973735,-0.9770702,4.04162
-0.06887973,-12.71333,-28.5385,0.06946565,-0.9779847,4.056611
-0.06551088,-12.72067,-28.57744,0.06982274,-0.9787987,4.039295
-0.05462522,-12.72336,-28.61568,0.06971093,-0.9774448,4.043417
-0.06525324,-12.71423,-28.55125,0.06951921,-0.9772275,4.05298
-0.0587808,-12.70499,-28.52885,0.06968381,-0.9778309,4.045267
-0.06162582,-12.68475,-28.43761,0.06973735,-0.9770702,4.04162
-0.0590404,-12.68104,-28.4287,0.06954562,-0.9768575,4.051206
-0.05592969,-12.66441,-28.36748,0.06951921,-0.9772275,4.05298
-0.05923416,-12.62651,-28.20245,0.06976376,-0.976699,4.03984
-0.05196057,-12.5977,-28.10205,0.06951921,-0.9772275,4.05298
-0.05749261,-12.55684,-27.92015,0.06954562,-0.9768575,4.051206
-0.04660994,-12.52873,-27.83295,0.06959846,-0.9761068,4.047606
-0.04848152,-12.48854,-27.66422,0.06949279,-0.9776044,4.054787
-0.04632374,-12.46696,-27.582,0.06971093,-0.9774448,4.043417
-0.05000617,-12.44165,-27.46977,0.06951921,-0.9772275,4.05298
-0.04871882,-12.43976,-27.46541,0.06949279,-0.9776044,4.054787
-0.05623493,-12.42011,-27.36629,0.06938426,-0.9791362,4.062132
-0.04357228,-12.43215,-27.44803,0.06949279,-0.9776044,4.054787
-0.04683867,-12.42468,-27.40924,0.06949279,-0.9776044,4.054787
-0.04100044,-12.42835,-27.43933,0.06971093,-0.9774448,4.043417
-0.03842788,-12.42455,-27.43066,0.06987629,-0.9780406,4.035661
-0.07176397,-12.41845,-27.31921,0.06932824,-0.9770129,4.062564
-0.07630149,-12.41287,-27.28479,0.06949279,-0.9776044,4.054787
-0.05396191,-12.4229,-27.3835,0.06963025,-0.9785833,4.048875
-0.05040062,-12.42379,-27.39638,0.06949279,-0.9776044,4.054787
-0.06722121,-12.42404,-27.35364,0.06968381,-0.9778309,4.045267
-0.0623722,-12.42302,-27.36212,0.06954562,-0.9768575,4.051206
-0.05228302,-12.43887,-27.45256,0.06960312,-0.9789707,4.050733
-0.06623782,-12.42872,-27.37518,0.06949279,-0.9776044,4.054787
-0.06623782,-12.42872,-27.37518,0.06949279,-0.9776044,4.054787
-0.05129352,-12.44355,-27.47412,0.06949279,-0.9776044,4.054787
-0.05069929,-12.43038,-27.42229,0.06965738,-0.9782033,4.047053
-0.04158786,-12.44153,-27.49117,0.06946565,-0.9779847,4.056611
-0.04970903,-12.43507,-27.44385,0.06949279,-0.9776044,4.054787
-0.05327327,-12.43418,-27.43097,0.06930111,-0.9773936,4.064389
-0.05168797,-12.42569,-27.40073,0.06921729,-0.9756696,4.066729
-0.05168797,-12.42569,-27.40073,0.06943852,-0.9783682,4.05845
-0.05000617,-12.44165,-27.46977,0.06924756,-0.9781476,4.068005
-0.05228302,-12.43887,-27.45256,0.06946565,-0.9779847,4.056611
-0.0558494,-12.43798,-27.4397,0.06963025,-0.9785833,4.048875
-0.0558494,-12.43798,-27.4397,0.0695767,-0.9793444,4.052524
-0.0558494,-12.43798,-27.4397,0.0695767,-0.9793444,4.052524
-0.05941278,-12.43709,-27.42683,0.06951921,-0.9772275,4.05298
-0.05357179,-12.44077,-27.45692,0.06954562,-0.9768575,4.051206
-0.05713817,-12.43988,-27.44405,0.06941139,-0.9787506,4.060284
-0.05129352,-12.44355,-27.47412,0.06943852,-0.9783682,4.05845
-0.05971359,-12.44367,-27.45276,0.06965738,-0.9782033,4.047053
-0.058124,-12.43519,-27.42249,0.06913733,-0.9767988,4.072144
-0.05030093,-12.44824,-27.4957,0.06946565,-0.9779847,4.056611
-0.04802175,-12.45102,-27.51291,0.06932824,-0.9770129,4.062564
-0.04930981,-12.45292,-27.51726,0.06949279,-0.9776044,4.054787
-0.05258087,-12.44545,-27.47847,0.06946565,-0.9779847,4.056611
-0.05386965,-12.44735,-27.48283,0.06965738,-0.9782033,4.047053
-0.05515771,-12.44924,-27.48718,0.06951921,-0.9772275,4.05298
-0.05158899,-12.45013,-27.50005,0.06951921,-0.9772275,4.05298
-0.05644649,-12.45114,-27.49155,0.06965738,-0.9782033,4.047053
-0.05971359,-12.44367,-27.45276,0.06949279,-0.9776044,4.054787
-0.06327911,-12.44278,-27.43991,0.06946565,-0.9779847,4.056611
-0.05515771,-12.44924,-27.48718,0.06946565,-0.9779847,4.056611
-0.05059716,-12.45482,-27.52162,0.06949279,-0.9776044,4.054787
-0.0467344,-12.44912,-27.50856,0.06971093,-0.9774448,4.043417
-0.06100237,-12.44557,-27.45712,0.06946565,-0.9779847,4.056611
-0.06357921,-12.44936,-27.46584,0.06949279,-0.9776044,4.054787
-0.06555591,-12.43999,-27.4227,0.06951921,-0.9772275,4.05298
-0.05644649,-12.45114,-27.49155,0.06949279,-0.9776044,4.054787
-0.05386965,-12.44735,-27.48283,0.06949279,-0.9776044,4.054787
-0.05287706,-12.45203,-27.50441,0.06935538,-0.9766313,4.060735
-0.04831498,-12.4576,-27.53883,0.06982274,-0.9787987,4.039295
-0.05743527,-12.44646,-27.46997,0.06930111,-0.9773936,4.064389
-0.06100237,-12.44557,-27.45712,0.06932824,-0.9770129,4.062564
-0.06456717,-12.44468,-27.44427,0.06949279,-0.9776044,4.054787
-0.06198962,-12.44089,-27.43555,0.06949279,-0.9776044,4.054787
-0.05614649,-12.44456,-27.46562,0.06932824,-0.9770129,4.062564
-0.06327911,-12.44278,-27.43991,0.06965738,-0.9782033,4.047053
-0.06001211,-12.45025,-27.4787,0.06946565,-0.9779847,4.056611
-0.06486941,-12.45126,-27.47021,0.06921729,-0.9756696,4.066729
-0.06130088,-12.45215,-27.48306,0.06949279,-0.9776044,4.054787
-0.06357921,-12.44936,-27.46584,0.06949279,-0.9776044,4.054787
-0.05872405,-12.44836,-27.47435,0.06963025,-0.9785833,4.048875
-0.06744839,-12.45505,-27.47896,0.06954562,-0.9768575,4.051206
-0.06357921,-12.44936,-27.46584,0.06968381,-0.9778309,4.045267
-0.06060829,-12.4634,-27.53059,0.06954562,-0.9768575,4.051206
-0.06090595,-12.46997,-27.55655,0.06963025,-0.9785833,4.048875
-0.06318727,-12.46719,-27.53934,0.06949279,-0.9776044,4.054787
-0.06189707,-12.46529,-27.53496,0.06963025,-0.9785833,4.048875
-0.06288967,-12.46062,-27.51338,0.06946565,-0.9779847,4.056611
-0.06090595,-12.46997,-27.55655,0.06946565,-0.9779847,4.056611
-0.05346652,-12.46518,-27.55629,0.06951921,-0.9772275,4.05298
-0.06060829,-12.4634,-27.53059,0.06932824,-0.9770129,4.062564
